Function,Initialization,Mutation,OptValue
Ackley-10d,random,ABC/best/1,3.730708186822085e-09
Ackley-10d,random,ABC/best/1,2.381863595246614e-09
Ackley-10d,random,ABC/best/1,1.2968936147217391e-08
Ackley-10d,random,ABC/best/1,1.5838789835243006e-08
Ackley-10d,random,ABC/best/1,1.5082548543432495e-09
Ackley-10d,random,ABC/best/1,6.062844448706528e-09
Ackley-10d,random,ABC/best/1,2.669501952823339e-09
Ackley-10d,random,ABC/best/1,4.1895731328622787e-10
Ackley-10d,random,ABC/best/1,1.7198175328303478e-08
Ackley-10d,random,ABC/best/1,2.1667823091320315e-09
Ackley-10d,random,ABC/best/1,6.469601743219755e-09
Ackley-10d,random,ABC/best/1,3.3288419132304625e-08
Ackley-10d,random,ABC/best/1,1.1063153948498439e-08
Ackley-10d,random,ABC/best/1,5.135838421210792e-09
Ackley-10d,cahotic,ABC/best/1,3.802210102321624e-09
Ackley-10d,cahotic,ABC/best/1,3.5282212706988503e-09
Ackley-10d,cahotic,ABC/best/1,2.123606179793569e-09
Ackley-10d,cahotic,ABC/best/1,4.2460257532184187e-10
Ackley-10d,cahotic,ABC/best/1,3.8380960631911876e-09
Ackley-10d,cahotic,ABC/best/1,3.926388103536738e-09
Ackley-10d,cahotic,ABC/best/1,2.277168675846042e-09
Ackley-10d,cahotic,ABC/best/1,8.249298133478078e-09
Ackley-10d,cahotic,ABC/best/1,2.4508786111709924e-09
Ackley-10d,cahotic,ABC/best/1,2.1481199041772925e-09
Ackley-10d,cahotic,ABC/best/1,2.6123032625946507e-09
Ackley-10d,cahotic,ABC/best/1,1.8371508758718846e-09
Ackley-10d,cahotic,ABC/best/1,6.904095073423377e-10
Ackley-10d,cahotic,ABC/best/1,9.60006474315378e-09
Ackley-10d,cahotic,ABC/best/1,2.285908351495891e-09
Ackley-10d,random,ABC/best/2,2.1057893206943845e-08
Ackley-10d,random,ABC/best/2,5.4415814076946845e-09
Ackley-10d,random,ABC/best/2,2.7738128238752324e-08
Ackley-10d,random,ABC/best/2,2.4506125129164502e-08
Ackley-10d,random,ABC/best/2,1.331008192551053e-08
Ackley-10d,random,ABC/best/2,4.7142474812744695e-08
Ackley-10d,random,ABC/best/2,1.6012180026336864e-08
Ackley-10d,random,ABC/best/2,3.261536463128323e-08
Ackley-10d,random,ABC/best/2,1.4318750629627175e-09
Ackley-10d,random,ABC/best/2,4.3764391222111954e-08
Ackley-10d,random,ABC/best/2,1.6322111662248062e-08
Ackley-10d,random,ABC/best/2,2.305057122953258e-08
Ackley-10d,random,ABC/best/2,3.032626949561745e-08
Ackley-10d,random,ABC/best/2,3.20820312538217e-08
Ackley-10d,random,ABC/best/2,3.966902184515675e-08
Ackley-10d,cahotic,ABC/best/2,7.1427237458010495e-09
Ackley-10d,cahotic,ABC/best/2,4.957264820859564e-09
Ackley-10d,cahotic,ABC/best/2,1.8994207096056925e-08
Ackley-10d,cahotic,ABC/best/2,3.0196829925444035e-08
Ackley-10d,cahotic,ABC/best/2,1.0853579368585997e-08
Ackley-10d,cahotic,ABC/best/2,1.8857512884551397e-08
Ackley-10d,cahotic,ABC/best/2,1.1495870921862661e-07
Ackley-10d,cahotic,ABC/best/2,3.585405750072823e-09
Ackley-10d,cahotic,ABC/best/2,8.168800391672448e-08
Ackley-10d,cahotic,ABC/best/2,5.703414274194074e-08
Ackley-10d,cahotic,ABC/best/2,3.141362725500585e-09
Ackley-10d,cahotic,ABC/best/2,2.7267805791098e-08
Ackley-10d,cahotic,ABC/best/2,2.6435611033548412e-08
Ackley-10d,cahotic,ABC/best/2,4.944890008573566e-08
Ackley-10d,cahotic,ABC/best/2,4.267358733045512e-08
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,random,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,cahotic,StandardABC,0.0
Rastrigin-10d,random,ModifiedABC,0.0
Rastrigin-10d,random,ModifiedABC,0.0
Rastrigin-10d,random,ModifiedABC,0.0
Rastrigin-10d,random,ModifiedABC,0.0
Rastrigin-10d,random,ModifiedABC,0.0
Rastrigin-10d,random,ModifiedABC,0.0
Rastrigin-10d,random,ModifiedABC,0.0
Rastrigin-10d,random,ModifiedABC,0.0
Rastrigin-10d,random,ModifiedABC,0.0
Rastrigin-10d,random,ModifiedABC,0.0
Rastrigin-10d,random,ModifiedABC,0.0
Rastrigin-10d,random,ModifiedABC,0.0
Rastrigin-10d,random,ModifiedABC,0.0
Rastrigin-10d,random,ModifiedABC,0.0
Rastrigin-10d,random,ModifiedABC,0.0
Rastrigin-10d,cahotic,ModifiedABC,62.16725362682632
Rastrigin-10d,cahotic,ModifiedABC,47.94037210718872
Rastrigin-10d,cahotic,ModifiedABC,37.4517526866697
Rastrigin-10d,cahotic,ModifiedABC,54.8855515068106
Rastrigin-10d,cahotic,ModifiedABC,51.54142417306484
Rastrigin-10d,cahotic,ModifiedABC,1.1441485980867583e-08
Rastrigin-10d,cahotic,ModifiedABC,41.314143059401644
Rastrigin-10d,cahotic,ModifiedABC,43.70295598401131
Rastrigin-10d,cahotic,ModifiedABC,7.658664458176645e-08
Rastrigin-10d,cahotic,ModifiedABC,35.06777681872754
Rastrigin-10d,cahotic,ModifiedABC,50.38710178300846
Rastrigin-10d,cahotic,ModifiedABC,32.595143237724045
Rastrigin-10d,cahotic,ModifiedABC,57.66588437409925
Rastrigin-10d,cahotic,ModifiedABC,45.103553047287015
Rastrigin-10d,cahotic,ModifiedABC,63.05295826128458
Rastrigin-10d,random,ABC/best/1,1.1309239766887913e-08
Rastrigin-10d,random,ABC/best/1,3.1013172474558814e-08
Rastrigin-10d,random,ABC/best/1,5.229509270066046e-09
Rastrigin-10d,random,ABC/best/1,9.591786920282175e-09
Rastrigin-10d,random,ABC/best/1,2.6848923084799026e-08
Rastrigin-10d,random,ABC/best/1,3.6571790928974224e-08
Rastrigin-10d,random,ABC/best/1,6.994554269112996e-09
Rastrigin-10d,random,ABC/best/1,4.2095393837371375e-09
Rastrigin-10d,random,ABC/best/1,1.0208225376118207e-08
Rastrigin-10d,random,ABC/best/1,4.443066359272052e-09
Rastrigin-10d,random,ABC/best/1,3.44854811373807e-10
Rastrigin-10d,random,ABC/best/1,2.0481323304011312e-08
Rastrigin-10d,random,ABC/best/1,4.4578030156117165e-10
Rastrigin-10d,random,ABC/best/1,2.567347223703109e-09
Rastrigin-10d,random,ABC/best/1,5.077978926237847e-09
Rastrigin-10d,cahotic,ABC/best/1,2.3078428057488054e-11
Rastrigin-10d,cahotic,ABC/best/1,1.2368602142487362e-08
Rastrigin-10d,cahotic,ABC/best/1,2.8781244054698618e-08
Rastrigin-10d,cahotic,ABC/best/1,5.696705329683027e-10
Rastrigin-10d,cahotic,ABC/best/1,7.650271527381847e-10
Rastrigin-10d,cahotic,ABC/best/1,1.716783515348652e-08
Rastrigin-10d,cahotic,ABC/best/1,1.0307843467671773e-09
Rastrigin-10d,cahotic,ABC/best/1,4.016158072772669e-09
Rastrigin-10d,cahotic,ABC/best/1,3.0421460905927233e-09
Rastrigin-10d,cahotic,ABC/best/1,4.872205749961722e-09
Rastrigin-10d,cahotic,ABC/best/1,3.337702025874023e-08
Rastrigin-10d,cahotic,ABC/best/1,1.3125287523507723e-09
Rastrigin-10d,cahotic,ABC/best/1,5.266558389394049e-08
Rastrigin-10d,cahotic,ABC/best/1,1.024716311803786e-09
Rastrigin-10d,cahotic,ABC/best/1,1.352537992715952e-08
Rastrigin-10d,random,ABC/best/2,1.6205888186959783e-08
Rastrigin-10d,random,ABC/best/2,1.9656852145999437e-08
Rastrigin-10d,random,ABC/best/2,2.2645565422863e-09
Rastrigin-10d,random,ABC/best/2,3.6592609831131995e-08
Rastrigin-10d,random,ABC/best/2,5.900403721170733e-09
Rastrigin-10d,random,ABC/best/2,2.886751815367461e-08
Rastrigin-10d,random,ABC/best/2,3.731106801296846e-08
Rastrigin-10d,random,ABC/best/2,2.4047722035902552e-08
Rastrigin-10d,random,ABC/best/2,5.053394147580548e-09
Rastrigin-10d,random,ABC/best/2,1.0055245525109058e-08
Rastrigin-10d,random,ABC/best/2,2.094299134114408e-08
Rastrigin-10d,random,ABC/best/2,4.972547174020292e-08
Rastrigin-10d,random,ABC/best/2,1.706752073005191e-08
Rastrigin-10d,random,ABC/best/2,5.0006150331682875e-09
Rastrigin-10d,random,ABC/best/2,2.0383041032800975e-08
Rastrigin-10d,cahotic,ABC/best/2,1.13389546640974e-08
Rastrigin-10d,cahotic,ABC/best/2,6.633342763961991e-10
Rastrigin-10d,cahotic,ABC/best/2,4.499952410697006e-09
Rastrigin-10d,cahotic,ABC/best/2,3.6910705603077076e-09
Rastrigin-10d,cahotic,ABC/best/2,6.145913289401506e-08
Rastrigin-10d,cahotic,ABC/best/2,1.1811138733719417e-08
Rastrigin-10d,cahotic,ABC/best/2,4.582879853387567e-08
Rastrigin-10d,cahotic,ABC/best/2,1.6262532653854578e-08
Rastrigin-10d,cahotic,ABC/best/2,1.5630376992703532e-08
Rastrigin-10d,cahotic,ABC/best/2,2.050063585556927e-08
Rastrigin-10d,cahotic,ABC/best/2,5.228208976859605e-08
Rastrigin-10d,cahotic,ABC/best/2,3.0448404686467256e-08
Rastrigin-10d,cahotic,ABC/best/2,1.1856144510602462e-08
Rastrigin-10d,cahotic,ABC/best/2,3.779035750994808e-09
Rastrigin-10d,cahotic,ABC/best/2,9.606139883544529e-09
Weierstrass-10d,random,StandardABC,2.0605739337042905e-13
Weierstrass-10d,random,StandardABC,3.552713678800501e-15
Weierstrass-10d,random,StandardABC,4.263256414560601e-14
Weierstrass-10d,random,StandardABC,1.4210854715202004e-14
Weierstrass-10d,random,StandardABC,1.4210854715202004e-13
Weierstrass-10d,random,StandardABC,5.435651928564766e-13
Weierstrass-10d,random,StandardABC,3.552713678800501e-15
Weierstrass-10d,random,StandardABC,1.1013412404281553e-13
Weierstrass-10d,random,StandardABC,9.023892744153272e-13
Weierstrass-10d,random,StandardABC,1.4873435816298297e-10
Weierstrass-10d,random,StandardABC,1.3855583347321954e-13
Weierstrass-10d,random,StandardABC,2.842170943040401e-14
Weierstrass-10d,random,StandardABC,2.078337502098293e-12
Weierstrass-10d,random,StandardABC,2.1316282072803006e-14
Weierstrass-10d,random,StandardABC,4.263256414560601e-14
Weierstrass-10d,cahotic,StandardABC,3.907985046680551e-14
Weierstrass-10d,cahotic,StandardABC,1.0942358130705543e-12
Weierstrass-10d,cahotic,StandardABC,0.0
Weierstrass-10d,cahotic,StandardABC,2.0179413695586845e-12
Weierstrass-10d,cahotic,StandardABC,3.1299407510232413e-12
Weierstrass-10d,cahotic,StandardABC,1.3784529073745944e-11
Weierstrass-10d,cahotic,StandardABC,2.277289468111121e-12
Weierstrass-10d,cahotic,StandardABC,2.0605739337042905e-12
Weierstrass-10d,cahotic,StandardABC,0.0
Weierstrass-10d,cahotic,StandardABC,8.171241461241152e-14
Weierstrass-10d,cahotic,StandardABC,8.597567102697212e-13
Weierstrass-10d,cahotic,StandardABC,1.4210854715202004e-14
Weierstrass-10d,cahotic,StandardABC,9.805489753489383e-13
Weierstrass-10d,cahotic,StandardABC,3.552713678800501e-15
Weierstrass-10d,cahotic,StandardABC,5.8193450058752205e-12
Weierstrass-10d,random,ModifiedABC,7.739151897112606e-08
Weierstrass-10d,random,ModifiedABC,1.8834676041024068e-07
Weierstrass-10d,random,ModifiedABC,1.0862714105996929e-07
Weierstrass-10d,random,ModifiedABC,9.343000328954076e-08
Weierstrass-10d,random,ModifiedABC,2.2436804414383005e-07
Weierstrass-10d,random,ModifiedABC,2.1837755426190597e-07
Weierstrass-10d,random,ModifiedABC,1.3142165755652968e-07
Weierstrass-10d,random,ModifiedABC,1.3119809239015012e-08
Weierstrass-10d,random,ModifiedABC,1.5077008441721773e-07
Weierstrass-10d,random,ModifiedABC,1.0784130921592805e-07
Weierstrass-10d,random,ModifiedABC,1.0948562234602832e-07
Weierstrass-10d,random,ModifiedABC,1.1172827640848482e-07
Weierstrass-10d,random,ModifiedABC,3.1218510798680654e-07
Weierstrass-10d,random,ModifiedABC,3.4142637161949096e-08
Weierstrass-10d,random,ModifiedABC,2.3277858218762049e-07
Weierstrass-10d,cahotic,ModifiedABC,5.686366968404855e-07
Weierstrass-10d,cahotic,ModifiedABC,7.630317355733496e-08
Weierstrass-10d,cahotic,ModifiedABC,3.842365927653191e-07
Weierstrass-10d,cahotic,ModifiedABC,3.696690455967655e-07
Weierstrass-10d,cahotic,ModifiedABC,5.146765502672679e-08
Weierstrass-10d,cahotic,ModifiedABC,6.6870491366444185e-09
Weierstrass-10d,cahotic,ModifiedABC,7.532895907047532e-08
Weierstrass-10d,cahotic,ModifiedABC,2.6587460411064967e-07
Weierstrass-10d,cahotic,ModifiedABC,2.93840329845807e-08
Weierstrass-10d,cahotic,ModifiedABC,2.0340666750939818e-07
Weierstrass-10d,cahotic,ModifiedABC,1.1312473091606989e-07
Weierstrass-10d,cahotic,ModifiedABC,2.5436243689114235e-07
Weierstrass-10d,cahotic,ModifiedABC,1.9632844328043575e-07
Weierstrass-10d,cahotic,ModifiedABC,3.82493183792576e-08
Weierstrass-10d,cahotic,ModifiedABC,1.9977498766365898e-07
Weierstrass-10d,random,ABC/best/1,1.2678952998612658e-08
Weierstrass-10d,random,ABC/best/1,2.9797011080745506e-08
Weierstrass-10d,random,ABC/best/1,8.824912356431014e-09
Weierstrass-10d,random,ABC/best/1,1.438105101669862e-08
Weierstrass-10d,random,ABC/best/1,2.2823535061888833e-08
Weierstrass-10d,random,ABC/best/1,7.586027805928097e-09
Weierstrass-10d,random,ABC/best/1,1.8287948932993459e-10
Weierstrass-10d,random,ABC/best/1,3.097344603020247e-08
Weierstrass-10d,random,ABC/best/1,1.3894915440459954e-08
Weierstrass-10d,random,ABC/best/1,3.858769304088128e-09
Weierstrass-10d,random,ABC/best/1,2.9411083346531086e-08
Weierstrass-10d,random,ABC/best/1,8.859277755846051e-09
Weierstrass-10d,random,ABC/best/1,1.0109179271466928e-07
Weierstrass-10d,random,ABC/best/1,1.2443948094187363e-08
Weierstrass-10d,random,ABC/best/1,1.2494705714516385e-08
Weierstrass-10d,cahotic,ABC/best/1,2.1023424778832123e-08
Weierstrass-10d,cahotic,ABC/best/1,1.6664571944602358e-08
Weierstrass-10d,cahotic,ABC/best/1,2.2339218475053713e-08
Weierstrass-10d,cahotic,ABC/best/1,3.7976910505221895e-09
Weierstrass-10d,cahotic,ABC/best/1,8.516675364944604e-09
Weierstrass-10d,cahotic,ABC/best/1,9.122537392158847e-09
Weierstrass-10d,cahotic,ABC/best/1,4.188029123497472e-08
Weierstrass-10d,cahotic,ABC/best/1,2.3036257346120692e-09
Weierstrass-10d,cahotic,ABC/best/1,9.325766825440951e-09
Weierstrass-10d,cahotic,ABC/best/1,2.0216031515474242e-08
Weierstrass-10d,cahotic,ABC/best/1,1.4105648205031684e-08
Weierstrass-10d,cahotic,ABC/best/1,2.1089974211463414e-09
Weierstrass-10d,cahotic,ABC/best/1,1.8156089964804778e-08
Weierstrass-10d,cahotic,ABC/best/1,3.278201177181472e-08
Weierstrass-10d,cahotic,ABC/best/1,2.908376472987584e-08
Weierstrass-10d,random,ABC/best/2,3.831130968023899e-08
Weierstrass-10d,random,ABC/best/2,2.238344976035478e-08
Weierstrass-10d,random,ABC/best/2,3.9485307468112296e-08
Weierstrass-10d,random,ABC/best/2,8.689675823347898e-08
Weierstrass-10d,random,ABC/best/2,8.47538466075548e-08
Weierstrass-10d,random,ABC/best/2,1.4573878104329197e-08
Weierstrass-10d,random,ABC/best/2,1.0172319520052042e-07
Weierstrass-10d,random,ABC/best/2,8.661106321028456e-08
Weierstrass-10d,random,ABC/best/2,2.1156491669671595e-08
Weierstrass-10d,random,ABC/best/2,3.09880370252813e-08
Weierstrass-10d,random,ABC/best/2,1.9043767451876192e-08
Weierstrass-10d,random,ABC/best/2,6.15038366902354e-08
Weierstrass-10d,random,ABC/best/2,1.049373565820133e-08
Weierstrass-10d,random,ABC/best/2,1.5038530420952156e-08
Weierstrass-10d,random,ABC/best/2,5.028442728871596e-08
Weierstrass-10d,cahotic,ABC/best/2,1.0527672955618073e-07
Weierstrass-10d,cahotic,ABC/best/2,8.586893329720624e-08
Weierstrass-10d,cahotic,ABC/best/2,1.7056894563438618e-08
Weierstrass-10d,cahotic,ABC/best/2,2.1473407940675315e-08
Weierstrass-10d,cahotic,ABC/best/2,3.378988111535364e-08
Weierstrass-10d,cahotic,ABC/best/2,2.9609598328761422e-08
Weierstrass-10d,cahotic,ABC/best/2,8.653822902715547e-08
Weierstrass-10d,cahotic,ABC/best/2,2.868086568241779e-08
Weierstrass-10d,cahotic,ABC/best/2,5.330043251206007e-08
Weierstrass-10d,cahotic,ABC/best/2,5.021973592533868e-08
Weierstrass-10d,cahotic,ABC/best/2,1.6119223289479123e-08
Weierstrass-10d,cahotic,ABC/best/2,2.9232815279556235e-08
Weierstrass-10d,cahotic,ABC/best/2,4.6922114194103415e-08
Weierstrass-10d,cahotic,ABC/best/2,1.298832756901902e-07
Weierstrass-10d,cahotic,ABC/best/2,3.3951870648252225e-08
Griewank-10d,random,StandardABC,1.1102230246251565e-16
Griewank-10d,random,StandardABC,1.685620187874548e-08
Griewank-10d,random,StandardABC,3.678168880583144e-12
Griewank-10d,random,StandardABC,1.1102230246251565e-16
Griewank-10d,random,StandardABC,1.7985612998927536e-14
Griewank-10d,random,StandardABC,1.1102230246251565e-16
Griewank-10d,random,StandardABC,8.881784197001252e-16
Griewank-10d,random,StandardABC,0.00985728460795321
Griewank-10d,random,StandardABC,1.1102230246251565e-16
Griewank-10d,random,StandardABC,0.009857284895258833
Griewank-10d,random,StandardABC,1.1102230246251565e-16
Griewank-10d,random,StandardABC,1.1102230246251565e-16
Griewank-10d,random,StandardABC,0.0
Griewank-10d,random,StandardABC,0.009857284611336725
Griewank-10d,random,StandardABC,1.0020873020266663e-12
Griewank-10d,cahotic,StandardABC,0.0
Griewank-10d,cahotic,StandardABC,1.1102230246251565e-16
Griewank-10d,cahotic,StandardABC,0.012320995195492457
Griewank-10d,cahotic,StandardABC,0.0036850566662627315
Griewank-10d,cahotic,StandardABC,1.1102230246251565e-16
Griewank-10d,cahotic,StandardABC,1.3322676295501878e-15
Griewank-10d,cahotic,StandardABC,0.0
Griewank-10d,cahotic,StandardABC,1.1657341758564144e-14
Griewank-10d,cahotic,StandardABC,1.1102230246251565e-16
Griewank-10d,cahotic,StandardABC,0.0
Griewank-10d,cahotic,StandardABC,0.014772407740179738
Griewank-10d,cahotic,StandardABC,1.1102230246251565e-16
Griewank-10d,cahotic,StandardABC,0.0
Griewank-10d,cahotic,StandardABC,1.1102230246251565e-16
Griewank-10d,cahotic,StandardABC,2.220446049250313e-16
Griewank-10d,random,ModifiedABC,1.1102230246251565e-16
Griewank-10d,random,ModifiedABC,0.0
Griewank-10d,random,ModifiedABC,0.0
Griewank-10d,random,ModifiedABC,0.0
Griewank-10d,random,ModifiedABC,1.1102230246251565e-16
Griewank-10d,random,ModifiedABC,0.0
Griewank-10d,random,ModifiedABC,1.1102230246251565e-16
Griewank-10d,random,ModifiedABC,0.0
Griewank-10d,random,ModifiedABC,1.1102230246251565e-16
Griewank-10d,random,ModifiedABC,1.1102230246251565e-16
Griewank-10d,random,ModifiedABC,1.1102230246251565e-16
Griewank-10d,random,ModifiedABC,1.1102230246251565e-16
Griewank-10d,random,ModifiedABC,0.0
Griewank-10d,random,ModifiedABC,1.1102230246251565e-16
Griewank-10d,random,ModifiedABC,0.0
Griewank-10d,cahotic,ModifiedABC,1.0658141036401503e-14
Griewank-10d,cahotic,ModifiedABC,0.0
Griewank-10d,cahotic,ModifiedABC,0.0
Griewank-10d,cahotic,ModifiedABC,1.383337888682945e-13
Griewank-10d,cahotic,ModifiedABC,0.0
Griewank-10d,cahotic,ModifiedABC,0.0
Griewank-10d,cahotic,ModifiedABC,0.0
Griewank-10d,cahotic,ModifiedABC,0.0
Griewank-10d,cahotic,ModifiedABC,7.771561172376096e-15
Griewank-10d,cahotic,ModifiedABC,0.0
Griewank-10d,cahotic,ModifiedABC,0.0
Griewank-10d,cahotic,ModifiedABC,1.1102230246251565e-16
Griewank-10d,cahotic,ModifiedABC,1.1102230246251565e-16
Griewank-10d,cahotic,ModifiedABC,0.0
Griewank-10d,cahotic,ModifiedABC,0.0
Griewank-10d,random,ABC/best/1,1.2106649016629945e-10
Griewank-10d,random,ABC/best/1,1.587618925213974e-14
Griewank-10d,random,ABC/best/1,0.009864672061394186
Griewank-10d,random,ABC/best/1,1.7235513016800041e-10
Griewank-10d,random,ABC/best/1,1.6209256159527285e-14
Griewank-10d,random,ABC/best/1,0.0
Griewank-10d,random,ABC/best/1,3.6370267797458666e-08
Griewank-10d,random,ABC/best/1,1.1102230246251565e-16
Griewank-10d,random,ABC/best/1,1.1102230246251565e-16
Griewank-10d,random,ABC/best/1,0.00986467207042363
Griewank-10d,random,ABC/best/1,0.0
Griewank-10d,random,ABC/best/1,0.0
Griewank-10d,random,ABC/best/1,0.0
Griewank-10d,random,ABC/best/1,0.0
Griewank-10d,random,ABC/best/1,2.875986049544199e-05
Griewank-10d,cahotic,ABC/best/1,0.007396040334284315
Griewank-10d,cahotic,ABC/best/1,0.012317178737750623
Griewank-10d,cahotic,ABC/best/1,5.668021607618812e-12
Griewank-10d,cahotic,ABC/best/1,1.1102230246251565e-16
Griewank-10d,cahotic,ABC/best/1,1.4464624166210527e-06
Griewank-10d,cahotic,ABC/best/1,0.0
Griewank-10d,cahotic,ABC/best/1,2.1052937171361918e-10
Griewank-10d,cahotic,ABC/best/1,7.771561172376096e-16
Griewank-10d,cahotic,ABC/best/1,0.0
Griewank-10d,cahotic,ABC/best/1,0.009864672433365418
Griewank-10d,cahotic,ABC/best/1,8.620881786214341e-13
Griewank-10d,cahotic,ABC/best/1,1.4432899320127035e-15
Griewank-10d,cahotic,ABC/best/1,0.0
Griewank-10d,cahotic,ABC/best/1,1.8799547253367521e-06
Griewank-10d,cahotic,ABC/best/1,6.995404255860649e-12
Griewank-10d,random,ABC/best/2,1.9927448580148166e-10
Griewank-10d,random,ABC/best/2,2.9763158604367845e-10
Griewank-10d,random,ABC/best/2,0.009857346242439946
Griewank-10d,random,ABC/best/2,5.6397220227211164e-11
Griewank-10d,random,ABC/best/2,0.007396055416772462
Griewank-10d,random,ABC/best/2,6.745207725700197e-10
Griewank-10d,random,ABC/best/2,1.3130496689939264e-11
Griewank-10d,random,ABC/best/2,1.4504469403320286e-08
Griewank-10d,random,ABC/best/2,8.461009670668318e-13
Griewank-10d,random,ABC/best/2,1.5935375241582506e-10
Griewank-10d,random,ABC/best/2,7.724532125052974e-11
Griewank-10d,random,ABC/best/2,3.058665543065331e-10
Griewank-10d,random,ABC/best/2,0.009858937827807779
Griewank-10d,random,ABC/best/2,1.1783252151786883e-10
Griewank-10d,random,ABC/best/2,1.0761895929967125e-08
Griewank-10d,cahotic,ABC/best/2,3.1440738901267196e-11
Griewank-10d,cahotic,ABC/best/2,5.605928055096854e-09
Griewank-10d,cahotic,ABC/best/2,1.587416864623492e-10
Griewank-10d,cahotic,ABC/best/2,1.6508863720510192e-08
Griewank-10d,cahotic,ABC/best/2,1.2703544105541198e-08
Griewank-10d,cahotic,ABC/best/2,1.793454273979478e-11
Griewank-10d,cahotic,ABC/best/2,3.052015307147826e-10
Griewank-10d,cahotic,ABC/best/2,6.241569594500618e-09
Griewank-10d,cahotic,ABC/best/2,1.0652748394512912e-07
Griewank-10d,cahotic,ABC/best/2,1.851407915864911e-12
Griewank-10d,cahotic,ABC/best/2,2.541822308188557e-11
Griewank-10d,cahotic,ABC/best/2,1.4432899320127035e-15
Griewank-10d,cahotic,ABC/best/2,8.709530975314905e-07
Griewank-10d,cahotic,ABC/best/2,8.112387206438143e-09
Griewank-10d,cahotic,ABC/best/2,5.4888196210356455e-09
Schwefel-10d,random,StandardABC,0.00012727566263492918
Schwefel-10d,random,StandardABC,0.00012727566263492918
Schwefel-10d,random,StandardABC,0.00012727566172543447
Schwefel-10d,random,StandardABC,0.00012727566263492918
Schwefel-10d,random,StandardABC,0.00012727566263492918
Schwefel-10d,random,StandardABC,0.00012727566263492918
Schwefel-10d,random,StandardABC,0.00012727566263492918
Schwefel-10d,random,StandardABC,0.00012727566263492918
Schwefel-10d,random,StandardABC,0.00012727566263492918
Schwefel-10d,random,StandardABC,0.00012727566263492918
Schwefel-10d,random,StandardABC,0.00012727566263492918
Schwefel-10d,random,StandardABC,0.00012727566172543447
Schwefel-10d,random,StandardABC,0.00012727566263492918
Schwefel-10d,random,StandardABC,0.00012727566263492918
Schwefel-10d,random,StandardABC,0.00012727566263492918
Schwefel-10d,cahotic,StandardABC,0.000127945749227365
Schwefel-10d,cahotic,StandardABC,0.0374026214449259
Schwefel-10d,cahotic,StandardABC,0.0001272756699108868
Schwefel-10d,cahotic,StandardABC,0.00012755606621794868
Schwefel-10d,cahotic,StandardABC,0.00012727579542115564
Schwefel-10d,cahotic,StandardABC,0.00012727566263492918
Schwefel-10d,cahotic,StandardABC,3.272515060701153
Schwefel-10d,cahotic,StandardABC,0.03644203408020985
Schwefel-10d,cahotic,StandardABC,0.00012727604826068273
Schwefel-10d,cahotic,StandardABC,0.007067106245813193
Schwefel-10d,cahotic,StandardABC,0.00014785670555284014
Schwefel-10d,cahotic,StandardABC,0.00012728467845590785
Schwefel-10d,cahotic,StandardABC,0.00012727950797852827
Schwefel-10d,cahotic,StandardABC,0.009267733312299242
Schwefel-10d,cahotic,StandardABC,0.00012727645935228793
Schwefel-10d,random,ModifiedABC,1084.7322242798568
Schwefel-10d,random,ModifiedABC,1578.1297141929967
Schwefel-10d,random,ModifiedABC,1490.6878022216347
Schwefel-10d,random,ModifiedABC,1671.0976774303049
Schwefel-10d,random,ModifiedABC,1575.8326262590977
Schwefel-10d,random,ModifiedABC,1375.0985351445056
Schwefel-10d,random,ModifiedABC,1577.8979484723795
Schwefel-10d,random,ModifiedABC,1353.402698422437
Schwefel-10d,random,ModifiedABC,1588.6374817982032
Schwefel-10d,random,ModifiedABC,1290.0548203340345
Schwefel-10d,random,ModifiedABC,1724.4482220745413
Schwefel-10d,random,ModifiedABC,1231.8281540274074
Schwefel-10d,random,ModifiedABC,1449.5007330289245
Schwefel-10d,random,ModifiedABC,1298.6843829579925
Schwefel-10d,random,ModifiedABC,1514.020950086648
Schwefel-10d,cahotic,ModifiedABC,1783.542682303369
Schwefel-10d,cahotic,ModifiedABC,1740.5356730426756
