Function,Initialization,Mutation,OptValue
Ackley-30d,cahotic,ModifiedABC,1.5964420857716988e-05
Ackley-30d,cahotic,ModifiedABC,1.3098140709377759e-05
Ackley-30d,cahotic,ModifiedABC,8.18423327730855e-06
Ackley-30d,cahotic,ModifiedABC,1.386027786454136e-05
Ackley-30d,cahotic,ModifiedABC,1.2605335875992552e-05
Ackley-30d,cahotic,ModifiedABC,1.2765372411127629e-05
Ackley-30d,cahotic,ModifiedABC,1.3499685640017134e-05
Ackley-30d,cahotic,ModifiedABC,1.305193901091073e-05
Ackley-30d,cahotic,ModifiedABC,1.3310481034256583e-05
Ackley-30d,cahotic,ModifiedABC,1.2525641381433417e-05
Ackley-30d,random,ABC/best/1,5.335012258633753e-07
Ackley-30d,random,ABC/best/1,4.995321494227767e-07
Ackley-30d,random,ABC/best/1,1.1615932082875702e-07
Ackley-30d,random,ABC/best/1,5.924686208302887e-08
Ackley-30d,random,ABC/best/1,4.310446972688453e-07
Ackley-30d,random,ABC/best/1,2.9794792455462016e-07
Ackley-30d,random,ABC/best/1,1.2838633667300314e-07
Ackley-30d,random,ABC/best/1,4.0303879389469444e-07
Ackley-30d,random,ABC/best/1,2.0650207988026636e-07
Ackley-30d,random,ABC/best/1,6.870700102190597e-07
Ackley-30d,random,ABC/best/1,5.890119187945686e-07
Ackley-30d,random,ABC/best/1,2.2169894053902794e-07
Ackley-30d,random,ABC/best/1,5.983320154889782e-07
Ackley-30d,random,ABC/best/1,8.13469761329344e-07
Ackley-30d,random,ABC/best/1,4.566290781049531e-07
Ackley-30d,cahotic,ABC/best/1,1.22705117622246e-07
Ackley-30d,cahotic,ABC/best/1,4.2308310854721753e-07
Ackley-30d,cahotic,ABC/best/1,7.477081749307501e-07
Ackley-30d,cahotic,ABC/best/1,1.3024680756146267e-07
Ackley-30d,cahotic,ABC/best/1,9.683083992406694e-07
Ackley-30d,cahotic,ABC/best/1,8.092332035580796e-07
Ackley-30d,cahotic,ABC/best/1,2.2487428497086626e-07
Ackley-30d,cahotic,ABC/best/1,7.344371053541465e-07
Ackley-30d,cahotic,ABC/best/1,1.0552963378707148e-06
Ackley-30d,cahotic,ABC/best/1,2.760407977753232e-07
Ackley-30d,cahotic,ABC/best/1,4.6459803515475073e-07
Ackley-30d,cahotic,ABC/best/1,2.6929198115865915e-07
Ackley-30d,cahotic,ABC/best/1,1.2429520923618043e-07
Ackley-30d,cahotic,ABC/best/1,1.0111089254749572e-07
Ackley-30d,cahotic,ABC/best/1,4.7403056102623964e-07
Ackley-30d,random,ABC/best/2,7.42811938625465e-07
Ackley-30d,random,ABC/best/2,5.488387953000995e-07
Ackley-30d,random,ABC/best/2,5.76895825776802e-07
Ackley-30d,random,ABC/best/2,2.39883608532665e-07
Ackley-30d,random,ABC/best/2,1.1056908815199051e-06
Ackley-30d,random,ABC/best/2,1.0774986773931516e-06
Ackley-30d,random,ABC/best/2,8.09882554353436e-07
Ackley-30d,random,ABC/best/2,4.2453653437135586e-07
Ackley-30d,random,ABC/best/2,4.002876576869596e-07
Ackley-30d,random,ABC/best/2,1.3418224580341587e-06
Ackley-30d,random,ABC/best/2,4.879671320345835e-07
Ackley-30d,random,ABC/best/2,5.429459268846415e-07
Ackley-30d,random,ABC/best/2,2.34586384539881e-07
Ackley-30d,random,ABC/best/2,5.623725631842547e-07
Ackley-30d,random,ABC/best/2,6.420751295088678e-07
Ackley-30d,cahotic,ABC/best/2,3.402140973385315e-07
Ackley-30d,cahotic,ABC/best/2,1.1019722703231594e-06
Ackley-30d,cahotic,ABC/best/2,4.149123502550367e-07
Ackley-30d,cahotic,ABC/best/2,4.854687856159501e-07
Ackley-30d,cahotic,ABC/best/2,6.662842477744846e-07
Ackley-30d,cahotic,ABC/best/2,1.742291037221122e-06
Ackley-30d,cahotic,ABC/best/2,9.774520681737897e-07
Ackley-30d,cahotic,ABC/best/2,2.709223427821428e-07
Ackley-30d,cahotic,ABC/best/2,5.758245618103786e-07
Ackley-30d,cahotic,ABC/best/2,8.073450357137801e-07
Ackley-30d,cahotic,ABC/best/2,9.238591442972677e-07
Ackley-30d,cahotic,ABC/best/2,2.6809207342992636e-07
Ackley-30d,cahotic,ABC/best/2,7.388005589525903e-07
Ackley-30d,cahotic,ABC/best/2,5.816179293738344e-07
Ackley-30d,cahotic,ABC/best/2,4.333513001775202e-07
Ackley-30d,random,DirectedABC,3.81814158068039e-08
Ackley-30d,random,DirectedABC,5.775294598109326e-08
Ackley-30d,random,DirectedABC,3.9082238334486874e-08
Ackley-30d,random,DirectedABC,3.045223495590221e-08
Ackley-30d,random,DirectedABC,9.058819516738481e-08
Ackley-30d,random,DirectedABC,9.112841370395586e-08
Ackley-30d,random,DirectedABC,5.495753940820691e-08
Ackley-30d,random,DirectedABC,5.136454861442985e-08
Ackley-30d,random,DirectedABC,4.781262363806604e-08
Ackley-30d,random,DirectedABC,5.7266281050516454e-08
Ackley-30d,random,DirectedABC,3.8818154468600596e-08
Ackley-30d,random,DirectedABC,4.325869129573334e-08
Ackley-30d,random,DirectedABC,5.687793747100045e-08
Ackley-30d,random,DirectedABC,5.545669568007838e-08
Ackley-30d,random,DirectedABC,2.862168857475922e-08
Ackley-30d,cahotic,DirectedABC,5.755027432385873e-08
Ackley-30d,cahotic,DirectedABC,1.2474253852090555e-07
Ackley-30d,cahotic,DirectedABC,8.628824632594956e-08
Ackley-30d,cahotic,DirectedABC,5.022889881800552e-08
Ackley-30d,cahotic,DirectedABC,7.333950025056879e-08
Ackley-30d,cahotic,DirectedABC,5.709613093429766e-08
Ackley-30d,cahotic,DirectedABC,6.696826959640134e-08
Ackley-30d,cahotic,DirectedABC,7.055748030282416e-08
Ackley-30d,cahotic,DirectedABC,4.6209855941725664e-08
Ackley-30d,cahotic,DirectedABC,2.8314002253893022e-08
Ackley-30d,cahotic,DirectedABC,9.471278561434815e-08
Ackley-30d,cahotic,DirectedABC,5.017638260440549e-08
Ackley-30d,cahotic,DirectedABC,4.617476934143383e-08
Ackley-30d,cahotic,DirectedABC,7.419420144927358e-08
Ackley-30d,cahotic,DirectedABC,6.075456981946559e-08
Rastrigin-30d,random,StandardABC,2.2300980617728783e-08
Rastrigin-30d,random,StandardABC,2.0913398657285143e-07
Rastrigin-30d,random,StandardABC,0.0016672063811142834
Rastrigin-30d,random,StandardABC,0.0050848380737420484
Rastrigin-30d,random,StandardABC,1.9695004880304623e-06
Rastrigin-30d,random,StandardABC,1.6193928331631469e-07
Rastrigin-30d,random,StandardABC,0.9997201227924393
Rastrigin-30d,random,StandardABC,0.5067262268169088
Rastrigin-30d,random,StandardABC,5.557509496156854e-06
Rastrigin-30d,random,StandardABC,3.898576227356898e-05
Rastrigin-30d,random,StandardABC,1.0855401615829692
Rastrigin-30d,random,StandardABC,0.9950500269295048
Rastrigin-30d,random,StandardABC,0.0004827260193565053
Rastrigin-30d,random,StandardABC,2.0141904997217353e-06
Rastrigin-30d,random,StandardABC,1.0426973845282532
Rastrigin-30d,cahotic,StandardABC,2.2807978439232102e-07
Rastrigin-30d,cahotic,StandardABC,3.351339046275825e-07
Rastrigin-30d,cahotic,StandardABC,0.001285845781808348
Rastrigin-30d,cahotic,StandardABC,1.4915194697096013e-06
Rastrigin-30d,cahotic,StandardABC,1.6478816178278066e-07
Rastrigin-30d,cahotic,StandardABC,0.0003053004351158961
Rastrigin-30d,cahotic,StandardABC,8.79322431046603e-06
Rastrigin-30d,cahotic,StandardABC,4.707389723535016e-05
Rastrigin-30d,cahotic,StandardABC,0.13154442972910374
Rastrigin-30d,cahotic,StandardABC,7.429448442053399e-05
Rastrigin-30d,cahotic,StandardABC,4.2713350296708086e-05
Rastrigin-30d,cahotic,StandardABC,1.5584646462230012e-07
Rastrigin-30d,cahotic,StandardABC,1.1378273256923421e-06
Rastrigin-30d,cahotic,StandardABC,5.094517518955399e-08
Rastrigin-30d,cahotic,StandardABC,4.8155723277432116e-05
Rastrigin-30d,random,ModifiedABC,141.0959220981966
Rastrigin-30d,random,ModifiedABC,142.1912075030549
Rastrigin-30d,random,ModifiedABC,139.54960019119463
Rastrigin-30d,random,ModifiedABC,158.6446677700045
Rastrigin-30d,random,ModifiedABC,143.76437269140246
Rastrigin-30d,random,ModifiedABC,146.65147842523132
Rastrigin-30d,random,ModifiedABC,147.86750309502423
Rastrigin-30d,random,ModifiedABC,170.98706268407304
Rastrigin-30d,random,ModifiedABC,146.76528810078298
Rastrigin-30d,random,ModifiedABC,151.28469151304688
Rastrigin-30d,random,ModifiedABC,138.4597133043948
Rastrigin-30d,random,ModifiedABC,156.57902011963046
Rastrigin-30d,random,ModifiedABC,165.19089592528044
Rastrigin-30d,random,ModifiedABC,156.5691161937207
Rastrigin-30d,random,ModifiedABC,131.59617188047156
Rastrigin-30d,cahotic,ModifiedABC,142.88677306561414
Rastrigin-30d,cahotic,ModifiedABC,151.54662454578286
Rastrigin-30d,cahotic,ModifiedABC,170.55259569117624
Rastrigin-30d,cahotic,ModifiedABC,157.8940437661609
Rastrigin-30d,cahotic,ModifiedABC,160.16154710373448
Rastrigin-30d,cahotic,ModifiedABC,157.8400064090998
Rastrigin-30d,cahotic,ModifiedABC,134.4305016735316
Rastrigin-30d,cahotic,ModifiedABC,163.64127180579726
Rastrigin-30d,cahotic,ModifiedABC,150.75946897479525
Rastrigin-30d,cahotic,ModifiedABC,143.4350117360781
Rastrigin-30d,cahotic,ModifiedABC,147.43591858637274
Rastrigin-30d,cahotic,ModifiedABC,163.56423406213787
Rastrigin-30d,cahotic,ModifiedABC,143.92706485537838
Rastrigin-30d,cahotic,ModifiedABC,161.77464461694433
Rastrigin-30d,cahotic,ModifiedABC,138.09030425476644
Rastrigin-30d,random,ABC/best/1,2.615729499666486e-08
Rastrigin-30d,random,ABC/best/1,1.263470039702952e-07
Rastrigin-30d,random,ABC/best/1,2.053173489002802e-07
Rastrigin-30d,random,ABC/best/1,4.016766297354479e-08
Rastrigin-30d,random,ABC/best/1,9.825356528381235e-08
Rastrigin-30d,random,ABC/best/1,6.682836328764097e-08
Rastrigin-30d,random,ABC/best/1,4.778968332175282e-08
Rastrigin-30d,random,ABC/best/1,4.5656634029001e-10
Rastrigin-30d,random,ABC/best/1,4.7182993512251414e-08
Rastrigin-30d,random,ABC/best/1,2.1604705580102745e-08
Rastrigin-30d,random,ABC/best/1,1.5207035630737664e-08
Rastrigin-30d,random,ABC/best/1,5.932201929681469e-08
Rastrigin-30d,random,ABC/best/1,9.937366485246457e-09
Rastrigin-30d,random,ABC/best/1,1.345790678897174e-08
Rastrigin-30d,random,ABC/best/1,1.8127366274711676e-09
Rastrigin-30d,cahotic,ABC/best/1,8.511966598234721e-08
Rastrigin-30d,cahotic,ABC/best/1,3.626320221883361e-08
Rastrigin-30d,cahotic,ABC/best/1,3.952993665734539e-08
Rastrigin-30d,cahotic,ABC/best/1,6.3442939790547825e-09
Rastrigin-30d,cahotic,ABC/best/1,4.42865939476178e-08
Rastrigin-30d,cahotic,ABC/best/1,4.808293851965573e-08
Rastrigin-30d,cahotic,ABC/best/1,3.6402070691110566e-08
Rastrigin-30d,cahotic,ABC/best/1,9.508937637292547e-09
Rastrigin-30d,cahotic,ABC/best/1,2.232479801023146e-08
Rastrigin-30d,cahotic,ABC/best/1,0.994959169855349
Rastrigin-30d,cahotic,ABC/best/1,3.8912787658773595e-08
Rastrigin-30d,cahotic,ABC/best/1,1.5659566088288557e-08
Rastrigin-30d,cahotic,ABC/best/1,1.0831445251824334e-07
Rastrigin-30d,cahotic,ABC/best/1,4.385663032735465e-08
Rastrigin-30d,cahotic,ABC/best/1,6.681722197754425e-08
Rastrigin-30d,random,ABC/best/2,4.092157723789569e-10
Rastrigin-30d,random,ABC/best/2,3.891182132065296e-08
Rastrigin-30d,random,ABC/best/2,6.458998313974007e-08
Rastrigin-30d,random,ABC/best/2,4.367171868580044e-08
Rastrigin-30d,random,ABC/best/2,2.282689592902898e-08
Rastrigin-30d,random,ABC/best/2,9.749260243552271e-08
Rastrigin-30d,random,ABC/best/2,1.940725269378163e-08
Rastrigin-30d,random,ABC/best/2,5.62500872547389e-08
Rastrigin-30d,random,ABC/best/2,1.812730374695093e-07
Rastrigin-30d,random,ABC/best/2,6.809705155319534e-08
Rastrigin-30d,random,ABC/best/2,3.2932462090684567e-08
Rastrigin-30d,random,ABC/best/2,2.957079914267524e-08
Rastrigin-30d,random,ABC/best/2,2.44618831857224e-08
Rastrigin-30d,random,ABC/best/2,5.396628921516822e-08
Rastrigin-30d,random,ABC/best/2,1.3661866660186206e-07
Rastrigin-30d,cahotic,ABC/best/2,1.5725390767329372e-08
Rastrigin-30d,cahotic,ABC/best/2,6.935215424164198e-08
Rastrigin-30d,cahotic,ABC/best/2,8.913048077374697e-10
Rastrigin-30d,cahotic,ABC/best/2,1.1086325457654311e-07
Rastrigin-30d,cahotic,ABC/best/2,9.352623919767211e-08
Rastrigin-30d,cahotic,ABC/best/2,7.160178938647732e-08
Rastrigin-30d,cahotic,ABC/best/2,2.821786893036915e-08
Rastrigin-30d,cahotic,ABC/best/2,5.144141823620885e-08
Rastrigin-30d,cahotic,ABC/best/2,1.6175732753254124e-07
Rastrigin-30d,cahotic,ABC/best/2,6.693096565868473e-08
Rastrigin-30d,cahotic,ABC/best/2,4.777416506840382e-08
Rastrigin-30d,cahotic,ABC/best/2,1.1795657428592676e-07
Rastrigin-30d,cahotic,ABC/best/2,6.563010401805514e-08
Rastrigin-30d,cahotic,ABC/best/2,5.127776603330858e-08
Rastrigin-30d,cahotic,ABC/best/2,6.355270443236805e-08
Rastrigin-30d,random,DirectedABC,0.9956200253378711
Rastrigin-30d,random,DirectedABC,0.00023383717723390873
Rastrigin-30d,random,DirectedABC,0.010571818518030796
Rastrigin-30d,random,DirectedABC,6.034940156496305e-07
Rastrigin-30d,random,DirectedABC,6.634015380768687e-05
Rastrigin-30d,random,DirectedABC,0.9951513046352716
Rastrigin-30d,random,DirectedABC,0.0005056766536313262
Rastrigin-30d,random,DirectedABC,2.352729779886431e-07
Rastrigin-30d,random,DirectedABC,2.3939916786730464e-06
Rastrigin-30d,random,DirectedABC,2.1184064280532766e-08
Rastrigin-30d,random,DirectedABC,8.258780326286796e-09
Rastrigin-30d,random,DirectedABC,0.0006104179192334414
Rastrigin-30d,random,DirectedABC,0.0005241254125962769
Rastrigin-30d,random,DirectedABC,1.276839611819014e-08
Rastrigin-30d,random,DirectedABC,1.0063121862913249e-05
Rastrigin-30d,cahotic,DirectedABC,4.024207953534642e-06
Rastrigin-30d,cahotic,DirectedABC,0.0004928064882960825
Rastrigin-30d,cahotic,DirectedABC,0.10212716466611482
Rastrigin-30d,cahotic,DirectedABC,2.9248675446069683e-06
Rastrigin-30d,cahotic,DirectedABC,0.006360912224806725
Rastrigin-30d,cahotic,DirectedABC,0.012779122968993306
Rastrigin-30d,cahotic,DirectedABC,9.589516025698686e-07
Rastrigin-30d,cahotic,DirectedABC,1.2146792869316414e-06
Rastrigin-30d,cahotic,DirectedABC,4.5498779854824534e-07
Rastrigin-30d,cahotic,DirectedABC,5.5659427289356245e-08
Rastrigin-30d,cahotic,DirectedABC,0.3002005326432027
Rastrigin-30d,cahotic,DirectedABC,0.0015162709335072577
Rastrigin-30d,cahotic,DirectedABC,0.22778201613681404
Rastrigin-30d,cahotic,DirectedABC,3.537331849656766e-08
Rastrigin-30d,cahotic,DirectedABC,4.273920239938889e-08
Weierstrass-30d,random,StandardABC,0.0014454036421653882
Weierstrass-30d,random,StandardABC,0.001532440772564314
Weierstrass-30d,random,StandardABC,0.001487669769666411
Weierstrass-30d,random,StandardABC,0.001259747432776237
Weierstrass-30d,random,StandardABC,0.0017385603294357566
Weierstrass-30d,random,StandardABC,0.0015784054406111636
Weierstrass-30d,random,StandardABC,0.0013614442774567692
Weierstrass-30d,random,StandardABC,0.0016633001541492831
Weierstrass-30d,random,StandardABC,0.0016961664793413433
Weierstrass-30d,random,StandardABC,0.0016591074136300676
Weierstrass-30d,random,StandardABC,0.0016774359881992496
Weierstrass-30d,random,StandardABC,0.0012615965233280235
Weierstrass-30d,random,StandardABC,0.0014823064050375478
Weierstrass-30d,random,StandardABC,0.0011145159748906508
Weierstrass-30d,random,StandardABC,0.001713946767765151
Weierstrass-30d,cahotic,StandardABC,0.001485541618812647
Weierstrass-30d,cahotic,StandardABC,0.0014408122188527273
Weierstrass-30d,cahotic,StandardABC,0.0015309728719046234
Weierstrass-30d,cahotic,StandardABC,0.0016893520089951153
Weierstrass-30d,cahotic,StandardABC,0.0008741727255525689
Weierstrass-30d,cahotic,StandardABC,0.0011567756934027784
Weierstrass-30d,cahotic,StandardABC,0.0018458180864087126
Weierstrass-30d,cahotic,StandardABC,0.0012511339488838757
Weierstrass-30d,cahotic,StandardABC,0.0016657088723093239
Weierstrass-30d,cahotic,StandardABC,0.0011138516400137632
Weierstrass-30d,cahotic,StandardABC,0.0012255813701571583
Weierstrass-30d,cahotic,StandardABC,0.0021298562950846645
Weierstrass-30d,cahotic,StandardABC,0.001301496108020217
Weierstrass-30d,cahotic,StandardABC,0.001003595999385709
Weierstrass-30d,cahotic,StandardABC,0.0015668543086277964
Weierstrass-30d,random,ModifiedABC,0.002305779501419636
Weierstrass-30d,random,ModifiedABC,0.002816098714419013
Weierstrass-30d,random,ModifiedABC,0.002494627618041534
Weierstrass-30d,random,ModifiedABC,0.0026794941173164943
Weierstrass-30d,random,ModifiedABC,0.002498095935621336
Weierstrass-30d,random,ModifiedABC,0.002582026063450371
Weierstrass-30d,random,ModifiedABC,0.0024056380331742844
Weierstrass-30d,random,ModifiedABC,0.0018750174033854705
Weierstrass-30d,random,ModifiedABC,0.002978348224871752
Weierstrass-30d,random,ModifiedABC,0.0017641262607099861
Weierstrass-30d,random,ModifiedABC,0.0026696637685290625
Weierstrass-30d,random,ModifiedABC,0.002372149441967508
Weierstrass-30d,random,ModifiedABC,0.0020488384846970575
Weierstrass-30d,random,ModifiedABC,0.002166113717407825
Weierstrass-30d,random,ModifiedABC,0.0017896437199951265
Weierstrass-30d,cahotic,ModifiedABC,0.0023083092329017063
Weierstrass-30d,cahotic,ModifiedABC,0.0031039530587761988
Weierstrass-30d,cahotic,ModifiedABC,0.003246497299116413
Weierstrass-30d,cahotic,ModifiedABC,0.002855344740552823
Weierstrass-30d,cahotic,ModifiedABC,0.0027648880267321374
Weierstrass-30d,cahotic,ModifiedABC,0.002632546666951896
Weierstrass-30d,cahotic,ModifiedABC,0.0021253341735913978
Weierstrass-30d,cahotic,ModifiedABC,0.0022140198968898517
Weierstrass-30d,cahotic,ModifiedABC,0.0025071363752502407
Weierstrass-30d,cahotic,ModifiedABC,0.002884387176891323
Weierstrass-30d,cahotic,ModifiedABC,0.002990625490497223
Weierstrass-30d,cahotic,ModifiedABC,0.0031624756596073667
Weierstrass-30d,cahotic,ModifiedABC,0.0024398916255634617
Weierstrass-30d,cahotic,ModifiedABC,0.002442173155067451
Weierstrass-30d,cahotic,ModifiedABC,0.0021358545986842614
Weierstrass-30d,random,ABC/best/1,3.207097876156695e-08
Weierstrass-30d,random,ABC/best/1,7.089222719969257e-08
Weierstrass-30d,random,ABC/best/1,8.739601753404713e-08
Weierstrass-30d,random,ABC/best/1,2.7056408669068333e-08
Weierstrass-30d,random,ABC/best/1,1.1679468059355713e-08
Weierstrass-30d,random,ABC/best/1,1.61062260417566e-07
Weierstrass-30d,random,ABC/best/1,5.722705509469961e-08
Weierstrass-30d,random,ABC/best/1,1.894524146450749e-07
Weierstrass-30d,random,ABC/best/1,1.4555063643229005e-07
Weierstrass-30d,random,ABC/best/1,3.865685016535281e-08
Weierstrass-30d,random,ABC/best/1,3.743694776403572e-08
Weierstrass-30d,random,ABC/best/1,1.644612979134763e-08
Weierstrass-30d,random,ABC/best/1,4.476193993241395e-08
Weierstrass-30d,random,ABC/best/1,1.5733466796064022e-07
Weierstrass-30d,random,ABC/best/1,4.281962873164957e-08
Weierstrass-30d,cahotic,ABC/best/1,1.1168238955860943e-07
Weierstrass-30d,cahotic,ABC/best/1,9.3466866246672e-08
Weierstrass-30d,cahotic,ABC/best/1,3.415554772345786e-08
Weierstrass-30d,cahotic,ABC/best/1,4.6948322562911926e-08
Weierstrass-30d,cahotic,ABC/best/1,7.320530670540393e-08
Weierstrass-30d,cahotic,ABC/best/1,2.564756584888528e-07
Weierstrass-30d,cahotic,ABC/best/1,5.678656123109249e-08
Weierstrass-30d,cahotic,ABC/best/1,1.4096622180659324e-07
Weierstrass-30d,cahotic,ABC/best/1,1.2080501932132393e-07
Weierstrass-30d,cahotic,ABC/best/1,6.778336114621197e-08
Weierstrass-30d,cahotic,ABC/best/1,1.1623941276184269e-07
Weierstrass-30d,cahotic,ABC/best/1,2.5882955867473356e-07
Weierstrass-30d,cahotic,ABC/best/1,1.111565808287196e-07
Weierstrass-30d,cahotic,ABC/best/1,5.426696958465982e-08
Weierstrass-30d,cahotic,ABC/best/1,7.686821845709346e-09
Weierstrass-30d,random,ABC/best/2,2.4809509824308407e-07
Weierstrass-30d,random,ABC/best/2,1.8147951408309382e-07
Weierstrass-30d,random,ABC/best/2,1.252032859611063e-07
Weierstrass-30d,random,ABC/best/2,1.4389262048553064e-07
Weierstrass-30d,random,ABC/best/2,8.224881042906418e-08
Weierstrass-30d,random,ABC/best/2,3.02702041210523e-07
Weierstrass-30d,random,ABC/best/2,2.683053352825482e-07
Weierstrass-30d,random,ABC/best/2,1.305311414512289e-07
Weierstrass-30d,random,ABC/best/2,1.568518754879733e-07
Weierstrass-30d,random,ABC/best/2,8.142050944570656e-08
Weierstrass-30d,random,ABC/best/2,3.753051061039514e-07
Weierstrass-30d,random,ABC/best/2,1.9976211973471436e-07
Weierstrass-30d,random,ABC/best/2,2.6115797879811e-07
Weierstrass-30d,random,ABC/best/2,1.7499536397735937e-07
Weierstrass-30d,random,ABC/best/2,1.2101892110649715e-07
Weierstrass-30d,cahotic,ABC/best/2,1.0900041047534614e-07
Weierstrass-30d,cahotic,ABC/best/2,3.2858881127140194e-07
Weierstrass-30d,cahotic,ABC/best/2,3.1097586372652586e-07
Weierstrass-30d,cahotic,ABC/best/2,2.4979058821372746e-08
Weierstrass-30d,cahotic,ABC/best/2,3.349037314137604e-08
Weierstrass-30d,cahotic,ABC/best/2,1.189796066114468e-07
Weierstrass-30d,cahotic,ABC/best/2,1.583123250270546e-07
Weierstrass-30d,cahotic,ABC/best/2,4.1025495534086076e-07
Weierstrass-30d,cahotic,ABC/best/2,1.2541494953666188e-07
Weierstrass-30d,cahotic,ABC/best/2,2.45284347499819e-07
Weierstrass-30d,cahotic,ABC/best/2,2.0242759291022594e-07
Weierstrass-30d,cahotic,ABC/best/2,2.6263053598540864e-07
Weierstrass-30d,cahotic,ABC/best/2,1.153838056211498e-07
Weierstrass-30d,cahotic,ABC/best/2,2.631661928376161e-07
Weierstrass-30d,cahotic,ABC/best/2,3.752674189172467e-07
Weierstrass-30d,random,DirectedABC,0.0003745663977454683
Weierstrass-30d,random,DirectedABC,0.0003367366888724632
Weierstrass-30d,random,DirectedABC,0.00041660254571240785
Weierstrass-30d,random,DirectedABC,0.0004485487350649464
Weierstrass-30d,random,DirectedABC,0.00033408906315912645
Weierstrass-30d,random,DirectedABC,0.0003829287639831591
Weierstrass-30d,random,DirectedABC,0.000576121541826069
Weierstrass-30d,random,DirectedABC,0.000357094269780589
Weierstrass-30d,random,DirectedABC,0.00037272563949386495
Weierstrass-30d,random,DirectedABC,0.0003746802973410013
Weierstrass-30d,random,DirectedABC,0.0003809844356723602
Weierstrass-30d,random,DirectedABC,0.00029375042621637704
Weierstrass-30d,random,DirectedABC,0.00044276389610331535
Weierstrass-30d,random,DirectedABC,0.0003484905361830215
Weierstrass-30d,random,DirectedABC,0.00038730065394076973
Weierstrass-30d,cahotic,DirectedABC,0.0004388699955057973
Weierstrass-30d,cahotic,DirectedABC,0.0005766506566970975
Weierstrass-30d,cahotic,DirectedABC,0.0004240312386372125
Weierstrass-30d,cahotic,DirectedABC,0.0005310414063899316
Weierstrass-30d,cahotic,DirectedABC,0.00023250152503351273
Weierstrass-30d,cahotic,DirectedABC,0.0005507370984076942
Weierstrass-30d,cahotic,DirectedABC,0.0004528465920472513
Weierstrass-30d,cahotic,DirectedABC,0.00043388352396078744
Weierstrass-30d,cahotic,DirectedABC,0.0004618364262256591
Weierstrass-30d,cahotic,DirectedABC,0.00043969303079904876
Weierstrass-30d,cahotic,DirectedABC,0.0005029374663507724
Weierstrass-30d,cahotic,DirectedABC,0.00040325837792209995
Weierstrass-30d,cahotic,DirectedABC,0.0005297820381358065
Weierstrass-30d,cahotic,DirectedABC,0.00044652626073826696
Weierstrass-30d,cahotic,DirectedABC,0.00046406447097524506
Griewank-30d,random,StandardABC,1.8249853961371798e-08
Griewank-30d,random,StandardABC,4.125431107837585e-09
Griewank-30d,random,StandardABC,2.0162442271320913e-08
Griewank-30d,random,StandardABC,1.9980221699356093e-08
Griewank-30d,random,StandardABC,1.107397396005183e-09
Griewank-30d,random,StandardABC,4.27115209866713e-09
Griewank-30d,random,StandardABC,0.0007359869761781601
Griewank-30d,random,StandardABC,7.559918135946475e-09
Griewank-30d,random,StandardABC,4.354918314852796e-09
Griewank-30d,random,StandardABC,1.7409991037720118e-07
Griewank-30d,random,StandardABC,9.182335092283722e-08
Griewank-30d,random,StandardABC,6.627167037365211e-09
Griewank-30d,random,StandardABC,5.299007896919505e-07
Griewank-30d,random,StandardABC,2.414640831727155e-08
Griewank-30d,random,StandardABC,1.1938484201223787e-08
Griewank-30d,cahotic,StandardABC,2.1181877030151952e-08
Griewank-30d,cahotic,StandardABC,6.391310552134044e-06
Griewank-30d,cahotic,StandardABC,1.2151501582735591e-08
Griewank-30d,cahotic,StandardABC,5.8756850496166635e-09
Griewank-30d,cahotic,StandardABC,2.670797660808688e-08
Griewank-30d,cahotic,StandardABC,2.458984008635312e-07
Griewank-30d,cahotic,StandardABC,1.334321808443839e-05
Griewank-30d,cahotic,StandardABC,2.0612431761435346e-09
Griewank-30d,cahotic,StandardABC,1.581683978157944e-05
Griewank-30d,cahotic,StandardABC,7.561714387982477e-08
Griewank-30d,cahotic,StandardABC,3.5776885898286537e-09
Griewank-30d,cahotic,StandardABC,7.583558924162404e-07
Griewank-30d,cahotic,StandardABC,1.4286051419620804e-07
Griewank-30d,cahotic,StandardABC,8.93170796212317e-08
Griewank-30d,cahotic,StandardABC,9.994297944793118e-09
Griewank-30d,random,ModifiedABC,1.939159004882285e-05
Griewank-30d,random,ModifiedABC,4.053386997737718e-05
Griewank-30d,random,ModifiedABC,1.191681420120716e-05
Griewank-30d,random,ModifiedABC,0.00013144370259954297
Griewank-30d,random,ModifiedABC,1.0863897132340483e-05
Griewank-30d,random,ModifiedABC,3.77966791751394e-05
Griewank-30d,random,ModifiedABC,4.59474049674391e-06
Griewank-30d,random,ModifiedABC,4.613041451861921e-05
Griewank-30d,random,ModifiedABC,1.649075770415731e-05
Griewank-30d,random,ModifiedABC,0.00032343790198985367
Griewank-30d,random,ModifiedABC,0.00010173348217590306
Griewank-30d,random,ModifiedABC,0.0002396080551283486
Griewank-30d,random,ModifiedABC,4.112429515479299e-05
Griewank-30d,random,ModifiedABC,3.2581563657374524e-05
Griewank-30d,random,ModifiedABC,1.6443008962085948e-05
Griewank-30d,cahotic,ModifiedABC,1.5169381561652706e-05
Griewank-30d,cahotic,ModifiedABC,2.1706190069359366e-05
Griewank-30d,cahotic,ModifiedABC,0.0014437694686689762
Griewank-30d,cahotic,ModifiedABC,0.00491792493748322
Griewank-30d,cahotic,ModifiedABC,1.0880344389674335e-05
Griewank-30d,cahotic,ModifiedABC,1.3524738401993197e-05
Griewank-30d,cahotic,ModifiedABC,5.313485242663951e-05
